accn,organism,loctag,exact,name,compl,pseudo,fail,numFailcats,fail1,fail2,fail3,fail4,fail5,institution,seqYear
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0077,exact,traD_F,0,0,1,1,0,0,0,0,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0078,exact,tnC,0,0,1,3,1,0,1,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0079,exact,traD_F,0,0,1,4,1,0,1,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0081,exact,traA_Ti,1,0,1,1,0,0,0,0,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0083,exact,retA,0,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0086,exact,traA_Ti,1,0,1,2,1,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0092,exact,dam1,0,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0095,exact,dnaB3,1,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0097,exact,tchD,0,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0099,exact,retA,1,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0101,exact,tnC,0,0,1,3,1,0,1,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0103,exact,tnC,0,0,1,3,1,0,1,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0104,exact,retA,1,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0109,exact,traF,0,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0110,exact,traH,0,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0111,exact,traG,0,0,1,3,1,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0117,exact,tnB,0,0,1,3,0,0,1,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0122,exact,tnC,1,0,1,2,1,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0124,exact,124,0,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0129,exact,tnC,1,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0130,exact,tpr1A3,1,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0131,exact,traD_Ti,1,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0132,exact,traA_Ti,0,0,1,3,1,0,1,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0134,exact,traD_F,1,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0136,exact,tnB,0,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0159,exact,dnaB4,1,0,1,1,0,0,0,0,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0165,exact,int,1,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0172,exact,tnC,0,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0173,exact,ank1E1,0,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0175,exact,dnaB5,1,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0176,exact,tchD,1,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0178,exact,tnC,0,0,1,1,0,0,0,0,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0180,exact,tchD,0,0,1,2,1,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0183,exact,traC,0,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0185,exact,tnA,0,0,1,1,0,0,0,0,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0190,exact,tnA,0,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0191,exact,tnA,1,0,1,3,1,0,1,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0192,exact,tnC,0,0,1,1,0,0,0,0,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0195,exact,tchC,1,0,1,3,1,0,1,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0196,exact,tchB,1,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0197,exact,traE,1,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0221,exact,Lys,1,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0225,exact,tnC,0,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0226,exact,tnA,0,0,1,3,1,0,1,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0228,exact,tpr1B3,1,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0229,exact,traG,1,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0230,exact,traH,1,0,1,3,1,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0231,exact,traF,1,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0234,exact,traU,1,0,1,2,1,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0235,exact,ank1E2,0,0,1,1,0,0,0,0,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0237,exact,traA_Ti,1,0,1,3,0,0,1,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0238,exact,traD_Ti,0,0,1,1,0,0,0,0,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0239,exact,spoT4,1,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0247,exact,tchD,1,0,1,2,1,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0248,exact,traH,1,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0258,exact,retA,0,0,1,1,0,0,0,0,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0262,exact,tnB,1,0,1,1,0,0,0,0,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0263,exact,tnC,0,0,1,2,1,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0270,exact,tnB,1,0,1,1,1,0,0,0,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0271,exact,tnB,0,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0278,exact,retA,0,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0279,exact,bcp,1,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0280,exact,int,1,0,1,1,0,0,0,0,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0281,exact,tnC,1,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0286,exact,tnA,0,0,1,1,0,0,0,0,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0287,exact,traA_Ti,0,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0288,exact,tnC,0,0,1,3,1,0,1,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0291,exact,tnB,0,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0293,exact,tnA,0,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0294,exact,spoT6,0,0,1,3,0,0,1,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0296,exact,retA,1,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0300,exact,tnA,0,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0301,exact,301,0,0,1,2,1,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0304,exact,tnB,1,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0307,exact,tnA,1,0,1,2,1,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0308,exact,tnC,1,0,1,3,1,0,1,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0309,exact,tnB,1,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0311,exact,tnA,0,0,1,3,1,0,1,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0317,exact,traW,0,0,1,4,1,0,1,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0319,exact,traG,0,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0320,exact,tpr1B5,0,0,1,3,1,0,1,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0321,exact,traD_F,0,0,1,4,1,0,1,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0324,exact,tnC,0,0,1,2,0,0,1,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0325,exact,tnC,1,0,1,2,1,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0326,exact,traD_F,0,0,1,3,1,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0327,exact,ank1A1,0,0,1,3,1,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0328,exact,traA_Ti,1,0,1,2,1,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0335,exact,tpr1B6,0,0,1,1,0,0,0,0,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0343,exact,tnC,0,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0344,exact,int,1,0,1,3,1,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0345,exact,traD_Ti,0,0,1,2,0,0,0,1,1,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0347,exact,tnC,0,0,1,1,0,0,0,1,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0385,exact,tnC,0,0,1,2,1,0,1,0,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
AM494475,Orientia_tsutsugamushi_str._Boryong,OTBS_0387,exact,tnC,0,0,1,2,1,0,1,0,0,_Cho_NH_Department_of_Microbiology_and_Immunolgy_Seoul_National_University_Coll_Med_28_Yongon-Dong_Chongno-Gu_Seoul_110-799_SOUTH_KOREA_,2007
