accn,organism,sizeNT,numGene,numFail,pcFail,fail1,fail2,fail3,fail4,fail5,fail,GCcontent,baseFreqA,baseFreqT,baseFreqC,baseFreqG,institution,seqYear,reassessed,reasYear,seqMethod,QC
AP012338,Phycisphaera_mikurensis_NBRC_102666,3803225,3203,0,0.0,0,0,0,0,0,0,0.7328780179978833,0.13371677983816366,0.13340520216395296,0.36584714288531445,0.36703087511256893,_Contact:Director-General_Department_of_Biotechnology_National_Institute_of_Technology_and_Evaluation_NITE_Biological_Resource_Center;_2-49-10_Nishihara_Shibuya-ku_Tokyo_151-0066_Japan_U_:http://wwwbionitegojp/_,2012,1,2012,seqMethod,QC
AP012342,Leptospirillum_ferrooxidans_C2-3,2559538,2421,0,0.0,0,0,0,0,0,0,0.5004754764336377,0.25063312207124877,0.24889140149511357,0.2514469408151002,0.2490285356185374,_Contact:Hiroyuki_Ohta_Ibaraki_University_College_of_Agriculture_Department_of_Bioresource_Science;_21-1_3-Chome_Chuou_Ami-machi_Ibaraki_300-0393_Japan_,2012,1,2012,seqMethod,QC
AP012492,Helicobacter_cinaedi_CCUG_18818_=_ATCC_BAA-847,2240130,2322,1,0.04306632213608958,0,0,1,1,1,1,0.3834348899394232,0.3081606871029806,0.30840442295759624,0.1914406753179503,0.19199421462147287,_Contact:Tohru_Akiyama_National_Center_for_Global_Health_and_Medicine_Department_of_Infectious_Diseases;_1-21-1Toyama_Shinju-ku_Tokyo_162-8655_Japan_,2012,1,2013,seqMethod,QC
AP012495,Bacillus_subtilis_BEST7613,7585470,7270,0,0.0,0,0,0,0,0,0,0.45727186318052804,0.27148812136888023,0.27124001545059173,0.22841313722155648,0.22885872595897155,_Contact:Hirofumi_Yoshikawa_Tokyo_University_of_Agriculture_Department_of_Bioscience;_1-1-1_Sakuragaoka_Setagaya-ku_Tokyo_156-8502_Japan_U_:http://nodaicc-townnet/laboratory/singlephp?id=23_,2013,1,2013,seqMethod,QC
AP012547,Sulfuritalea_hydrogenivorans_sk43H,3802648,3587,0,0.0,0,0,0,0,0,0,0.6326741260300717,0.18480595627047258,0.18251991769945575,0.31802233601427216,0.3146517900157995,_Contact:Hisaya_Kojima_The_Institute_of_Low_Temperature_Science_Hokkaido_University;_Kitaku_Kita_18_Nishi_8_Sapporo_060-0819_Japan_,2014,1,2014,seqMethod,QC
AP012551,Plautia_stali_symbiont,4035380,5122,26,0.5076142131979695,0,26,0,0,0,1,0.5695795687147183,0.2151591671664131,0.21526126411886862,0.2843704929895078,0.28520907572521054,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013,1,2013,seqMethod,QC
AP012554,Candidatus_Pantoea_carbekii,1151074,825,0,0.0,0,0,0,0,0,0,0.30567887034195895,0.3460498629975136,0.3482712666605275,0.1513091252169713,0.15436974512498763,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013,1,2013,seqMethod,QC
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,2597759,2404,109,4.534109816971714,70,0,9,91,14,1,0.6505711268828248,0.17459664272166894,0.17483223039550627,0.32597712104933524,0.3245940058334896,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013,1,2014,seqMethod,QC
AP013066,Sulfuricella_denitrificans_skB26,3130593,2982,1,0.0335345405767941,0,1,0,0,0,1,0.5610406718471548,0.21975325441537755,0.21920607373746764,0.28241710116901175,0.2786235706781431,_Contact:Hisaya_Kojima_The_Institute_of_Low_Temperature_Science_Hokkaido_University;_Kitaku_Kita_18_Nishi_8_Sapporo_060-0819_Japan_,2013,1,2014,seqMethod,QC
AP013105,Adlercreutzia_equolifaciens_DSM_19450,2862526,2281,0,0.0,0,0,0,0,0,0,0.6345926639618296,0.18178070696999782,0.18362662906817265,0.31679467714878395,0.31779798681304555,_Contact:Hidetoshi_Morita_Azabu_University_School_of_Veterinary_Medicine;_1-17-71_Fuchinobe_Sagamihara_Kanagawa_252-5201_Japan_U_:http://wwwazabu-uacjp/_,2013,1,2013,seqMethod,QC
AP014521,Candidatus_Tachikawaea_gelatinosa,708439,614,3,0.4885993485342019,0,0,0,0,3,1,0.2506962490771965,0.37632174400336516,0.3729820069194384,0.12429016471425204,0.12640608436294445,_Contact:Naruo_Nikoh_The_Open_University_of_Japan;_2-11_Wakaba_Mihama_Chiba_Chiba_261-8586_Japan_,2014,1,2014,seqMethod,QC
AP014565,Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._L-3553,5051841,4947,29,0.586213866990095,14,0,0,26,5,1,0.5215502625676461,0.23910412065621225,0.2393456167761416,0.2611703337456583,0.26037992882198785,_Contact:Tsuyoshi_Sekizuka_National_Institute_of_Infectious_Diseases_Pathogen_Genomics_Center;_1-23-1_Toyama_Shinjuku-ku_Tokyo_162-8640_Japan_,2014,1,2014,seqMethod,QC
AP014569,Comamonadaceae_bacterium_B1,2606868,2389,0,0.0,0,0,0,0,0,0,0.6609057305548267,0.16994454648259905,0.16914972296257424,0.32968988073043975,0.33121584982438695,_Contact:Shino_Suzuki_J_Craig_Venter_Institute_Microbial_&_Env_Genomics;_4120_Torrey_Pines_Rd_La_jolla_California_92037_USA_,2014,1,2014,seqMethod,QC
AP014583,Winogradskyella_sp._PG-2,3811479,3527,0,0.0,0,0,0,0,0,0,0.3217769270144214,0.3368773644036869,0.3413457085818917,0.16149478981781087,0.16028213719661055,_Contact:Susumu_Yoshizawa_Atmosphere_and_Ocean_Research_Institute_Univ_Tokyo_Genetic_Research_Section_Center_for_Earth_Surface_System_Dynamics;_5-1-5_Kashiwanoha_Kashiwa_Chiba_277-8564_Japan_,2014,1,2014,seqMethod,QC
AP014624,Chryseobacterium_sp._StRB126,5503743,4828,0,0.0,0,0,0,0,0,0,0.3559174183823627,0.32287445107811175,0.32120813053952557,0.17938246753164164,0.17653495085072105,_Contact:Tomohiro_Morohoshi_Utsunomiya_University_Department_of_Material_and_Environmental_Chemistry;_Yoto_7-1-2_Utsunomiya_Tochigi_321-8585_Japan_,2014,1,2014,seqMethod,QC
AP014633,Thioploca_ingrica,4810005,3964,1,0.025227043390514632,0,0,0,0,1,1,0.41210476912186167,0.2931620653200984,0.29473316555803997,0.20623471285372885,0.2058700562681328,_Contact:Hisaya_Kojima_The_Institute_of_Low_Temperature_Science_Hokkaido_University;_Kita-19_Nishi-8_Kita-ku_Sapporo_060-0819_Japan_,2014,1,2014,seqMethod,QC
AP014648,Methyloceanibacter_caenitepidi,3424964,3342,0,0.0,0,0,0,0,0,0,0.6284232476604134,0.1867129114349815,0.18486384090460514,0.3155741199031581,0.31284912775725526,_Contact:Mio_Takeuchi_National_Institute_of_Advanced_Industrial_Science_and_Technology_Institute_for_Geo-resources_and_Environments;_Higashi_1-1-1_Tsukuba_Ibaraki_305-8567_Japan_,2015,1,2015,seqMethod,QC
AP014685,Bradyrhizobium_diazoefficiens,9780023,10002,0,0.0,0,0,0,0,0,0,0.6370241665075839,0.181135259088859,0.18184057440355714,0.3180715423675384,0.3189526241400455,_Contact:Takayuki_Iida_Tohoku_University_Life_Sciences;_Aoba-ku_Katahira_2-1-1_Sendai_Miyagi_980-8577_Japan_,2015,1,2015,seqMethod,QC
AP014800,Rhodovulum_sulfidophilum,4454432,4295,0,0.0,0,0,0,0,0,0,0.6682816125602546,0.16551066443488194,0.16620772300486347,0.3344691309688867,0.3338124815913679,_Contact:Nobuyoshi_Nagao_Toyohashi_University_of_Technology;_1-1_Hibarigaoka_Toyohashi_441-8580_Japan_,2015,1,2015,seqMethod,QC
AP014821,Geminocystis_sp._NIES-3709,4150181,3685,0,0.0,0,0,0,0,0,0,0.33344810744398856,0.33384375283873163,0.3327081397172798,0.16694283936050017,0.1665052680834884,_Contact:Yuu_Hirose_Toyohashi_University_of_Technology_Environmental_and_Life_Sciences;_Tempaku_Hibarigaoka_1-1_Toyohashi_Aichi_441-8580_Japan_,2015,1,2015,seqMethod,QC
BA000012,Mesorhizobium_loti_MAFF303099,7036071,6752,2,0.02962085308056872,0,0,0,0,2,1,0.6274706437726396,0.18636196252141288,0.18616739370594754,0.31620445558323673,0.3112661881894029,_Contact:Shusei_Sato_Kazusa_DNA_Research_Institute_Department_of_Plant_Genome_Research;_2-6-7_Kazusa-kamatari_Kisarazu_Chiba_292-0812_Japan_URL____:http://wwwkazusaorjp/rhizobase/_,2004,1,2009,seqMethod,QC
BA000022,Synechocystis_sp._PCC_6803,3573470,3167,1,0.031575623618566466,1,0,1,0,0,1,0.4772025510218359,0.26091250241362035,0.2618849465645437,0.23827288321995146,0.23892966780188443,_Contact:Satoshi_Tabata_Kazusa_DNA_Research_Institute_The_First_Laboratory_for_Plant_Gene_Research;_Yana_1532-3_Kisarazu_Chiba_292-0812_Japan_U_:http://wwwkazusaorjp/cyano/_,2004,1,2010,seqMethod,QC
BA000026,Mycoplasma_penetrans_HF-2,1358633,1037,854,82.35294117647058,0,0,0,854,0,1,0.25717541087254614,0.37048562783327066,0.3723389612941832,0.12848870887134348,0.1286867020012027,_Contact:Masahira_Hattori_Graduate_School_of_Frontier_Sciences_University_of_Tokyo;_5-1-5_Kashiwanoha_Kashiwa_Chiba_277-8561_Japan_,2004,1,-200,seqMethod,QC
BA000028,Oceanobacillus_iheyensis_HTE831,3630528,3496,0,0.0,0,0,0,0,0,0,0.3568131136848414,0.32104200821478307,0.3221448781003755,0.17857292382815942,0.178240189856682,_Contact:Hideto_Takami_Japan_Marine_Science_and_Technology_Center_Deep-sea_Microorgaisms_Research_Group;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0061_Japan_U_:http://wwwjamstecgojp/jamstec-e/bio/DEEPSTAR/_FResearchhtml_,2004,1,2012,seqMethod,QC
BA000039,Thermosynechococcus_elongatus_BP-1,2593857,2475,2,0.0808080808080808,0,0,0,0,2,1,0.5391792993985405,0.23089399299961408,0.22992670760184544,0.26937182735979665,0.26980747203874383,_Contact:Shusei_Sato_Kazusa_DNA_Research_Institute_Department_of_Plant_Genome_Research;_2-6-7_Kazusa-kamatari_Kisarazu_Chiba_292-0812_Japan_URL____:http://wwwkazusaorjp/rhizobase/_,2004,1,2010,seqMethod,QC
BX908798,Candidatus_Protochlamydia_amoebophila_UWE25,2414445,2031,1,0.04923682914820286,0,0,0,0,1,1,0.3471754378335394,0.32566656105233294,0.3271580011141277,0.17315117967069035,0.17402425816284903,_Submitted_by_Matthias_Horn_Department_of_Microbial_Ecology_University_of_Vienna_Althanstr_14_A-1090_Wien_Austria_Email:_horn@microbial-ecologynet_Complete_annotation_available_at:_http://mipsgsfde/services/genomes/uwe25_,2004,1,2015,seqMethod,QC
CP000031,Ruegeria_pomeroyi_DSS-3,4109437,3836,1,0.026068821689259645,0,0,0,0,1,1,0.6422290936690354,0.17886537742274672,0.17890552890821784,0.3202523849374014,0.32197670873163403,_The_Institute_for_Genomic_Research_9712_Medical_Center_Dr_Rockville_MD_20850_USA_,2004,1,2015,seqMethod,QC
CP000038,Shigella_sonnei_Ss046,4825265,4224,2,0.04734848484848485,0,0,0,2,0,1,0.5100975801329046,0.24512788416801978,0.2447745356990756,0.2547932600592921,0.25530432007361253,_State_Key_Laboratory_for_Moleclular_Virology_and_Genetic_Engineering_Microbial_Genome_Center_of_Chinese_Ministry_of_Public_Health_6_Rongjing_Eastern_Street_BDA_Beijing_100176_P_R_China_,2005,1,2014,seqMethod,QC
CP000061,Aster_yellows_witches'-broom_phytoplasma_AYWB,706569,671,0,0.0,0,0,0,0,0,0,0.2688626305428061,0.3630671597536829,0.3680702097035109,0.13345476521047483,0.13540786533233132,_Department_of_Entomology_The_Ohio_State_University_-_OARDC_1680_Madison_Avenue_Wooster_OH_44691_USA_,2006,1,2014,seqMethod,QC
CP000083,Colwellia_psychrerythraea_34H,5373180,4910,2,0.04073319755600815,0,0,0,0,2,1,0.3800542695387089,0.3103275899932628,0.30961814046802827,0.18966682672086177,0.19038744281784717,_The_Institute_for_Genomic_Research_9712_Medical_Center_Dr_Rockville_MD_20850_USA_,2005,1,2014,seqMethod,QC
CP000088,Thermobifida_fusca_YX,3642249,3110,0,0.0,0,0,0,0,0,0,0.6750285331947377,0.1625462729209343,0.16242519388432805,0.3372053915039856,0.33782314169075206,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2005,1,2014,seqMethod,QC
CP000089,Dechloromonas_aromatica_RCB,4501104,4171,0,0.0,0,0,0,0,0,0,0.5924722023752396,0.20315349300971494,0.20437430461504555,0.29617978167134107,0.29629242070389844,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2005,1,2014,seqMethod,QC
CP000103,Nitrosospira_multiformis_ATCC_25196,3184243,2757,0,0.0,0,0,0,0,0,0,0.5394264822125698,0.23051632680043577,0.2300571909869944,0.26992569348507633,0.2695007887274935,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2005,1,2014,seqMethod,QC
CP000109,Thiomicrospira_crunogena_XCL-2,2427734,2196,0,0.0,0,0,0,0,0,0,0.4312997222924752,0.28519557743970303,0.28350470026782176,0.2134945591238579,0.2178051631686173,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2005,1,2014,seqMethod,QC
CP000116,Thiobacillus_denitrificans_ATCC_25259,2909809,2827,0,0.0,0,0,0,0,0,0,0.6606722296893026,0.16971045178566704,0.16961731852503034,0.33013266506495786,0.33053956462434475,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2005,1,2014,seqMethod,QC
CP000140,Parabacteroides_distasonis_ATCC_8503,4811379,3850,0,0.0,0,0,0,0,0,0,0.45059576474852636,0.2764521356559107,0.27295209959556294,0.22445290632893397,0.2261428584195924,_Genome_Sequencing_Center_and_Center_for_Genome_Science_Washington_University_in_St_Louis_4444_Forest_Park_Boulevard_St_Louis_MO_63108_USA_,2007,1,2014,seqMethod,QC
CP000141,Carboxydothermus_hydrogenoformans_Z-2901,2401519,2620,15,0.5725190839694656,0,1,1,12,1,1,0.42049719365118493,0.2900514216210657,0.2894513847277494,0.2104230697321154,0.21007412391906954,_The_Institute_for_Genomic_Research_9712_Medical_Center_Dr_Rockville_MD_20850_USA_,2005,1,2014,seqMethod,QC
CP000153,Sulfurimonas_denitrificans_DSM_1251,2201561,2096,1,0.047709923664122134,0,0,0,1,0,1,0.3446195676613094,0.3300694370948613,0.3253109952438293,0.17121942112891717,0.17340014653239225,_US_DOE_Joint_Genome_Institute_2400_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2005,1,2014,seqMethod,QC
CP000155,Hahella_chejuensis_KCTC_2396,7215267,6782,2,0.029489826010026542,1,0,0,1,1,1,0.5386974591515463,0.23051690256230295,0.23078563828615073,0.270035745038957,0.2686617141125893,_Genome_Research_Center_Korea_Research_Institute_of_Bioscience_and_Biotechnology_(KRIBB)_Daejeon_Yuseong_PO_Box_115_Yuseong-gu_Daejeon_305-600_Republic_of_Korea_,2005,1,2014,seqMethod,QC
CP000157,Erythrobacter_litoralis_HTCC2594,3052398,3011,2,0.06642311524410495,0,0,0,0,2,1,0.630685120354554,0.18489921694353095,0.184415662701915,0.31479643218217285,0.3158886881723812,_J_Craig_Venter_Institute_9704_Medical_Center_Drive_Rockville_MD_20850_USA_,2006,1,2013,seqMethod,QC
CP000158,Hyphomonas_neptunium_ATCC_15444,3705021,3505,4,0.11412268188302425,0,0,1,1,2,1,0.6193028325615428,0.18975250072806604,0.19094466671039112,0.31020876804746855,0.3090940645140743,_The_Institute_for_Genomic_Research_9712_Medical_Center_Dr_Rockville_MD_20850_USA_,2006,1,2014,seqMethod,QC
CP000232,Moorella_thermoacetica_ATCC_39073,2628784,2463,3,0.12180267965895249,0,0,0,3,0,1,0.5579153707569735,0.221605883176404,0.22047874606662243,0.2785029123731733,0.27941245838380024,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2005,1,2014,seqMethod,QC
CP000238,Baumannia_cicadellinicola_str._Hc_(Homalodisca_coagulata),686165,595,21,3.5294117647058822,0,20,0,0,1,1,0.3323617497249204,0.33352182055336543,0.3341164297217142,0.16627050345033628,0.1660912462745841,_The_Institute_for_Genomic_Research_9712_Medical_Center_Dr_Rockville_MD_20850_USA_,2006,1,2010,seqMethod,QC
CP000245,Ramlibacter_tataouinensis_TTB310,4070193,3881,0,0.0,0,0,0,0,0,0,0.6999670531593956,0.1506469103553566,0.14938603648524776,0.3500369638491344,0.3499300893102612,_DSV/DEVM/LEMiR_UMR6191_CNRS_CEA_Univ_Mediterranee_CEA_Cadarache_Saint-Paul-Lez-Durance_F-13108_France_,2011,1,2014,seqMethod,QC
CP000252,Syntrophus_aciditrophicus_SB,3179300,3168,0,0.0,0,0,0,0,0,0,0.5146003837322681,0.24305570408580504,0.24234391218192683,0.2556449532916051,0.25895543044066305,_Integrated_Genomics_2201_West_Campbell_Park_Drive_Chicago_IL_60612_USA_,2006,1,2014,seqMethod,QC
CP000264,Jannaschia_sp._CCS1,4317977,4212,0,0.0,0,0,0,0,0,0,0.6233217546086975,0.187693681555043,0.18898456383625944,0.30831613971079513,0.3150056148979024,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2014,seqMethod,QC
CP000267,Rhodoferax_ferrireducens_T118,4712337,4170,0,0.0,0,0,0,0,0,0,0.5987933375732678,0.19995450240506993,0.2012521600216623,0.2992759219045667,0.2995174156687011,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2014,seqMethod,QC
CP000282,Saccharophagus_degradans_2-40,5057531,4007,0,0.0,0,0,0,0,0,0,0.4582607600427956,0.27086833476650957,0.27087090519069484,0.2294473330959316,0.228813426946864,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2014,seqMethod,QC
CP000284,Methylobacillus_flagellatus_KT,2971517,2753,0,0.0,0,0,0,0,0,0,0.5571908220615935,0.2209103969453986,0.22189878099300794,0.2789686210780554,0.27822220098353806,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2014,seqMethod,QC
CP000285,Chromohalobacter_salexigens_DSM_3043,3696649,3298,0,0.0,0,0,0,0,0,0,0.6391185638668968,0.1802859833324722,0.18059545280063105,0.31765471917945143,0.3214638446874453,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2014,seqMethod,QC
CP000316,Polaromonas_sp._JS666,5200264,4817,0,0.0,0,0,0,0,0,0,0.6247230909815348,0.18829101753295602,0.1869858914855092,0.3122179950864033,0.3125050958951315,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2014,seqMethod,QC
CP000319,Nitrobacter_hamburgensis_X14,4406967,3804,0,0.0,0,0,0,0,0,0,0.6171378183680523,0.19164586437792705,0.19121631725402075,0.3084416107495246,0.3086962076185277,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2014,seqMethod,QC
CP000352,Cupriavidus_metallidurans_CH34,3928089,3807,11,0.28894142369319675,0,0,5,1,5,1,0.6382029531408275,0.17943763494157083,0.18235941191760166,0.31932499492755895,0.3188779582132686,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2014,seqMethod,QC
CP000360,Candidatus_Koribacter_versatilis_Ellin345,5650368,4777,0,0.0,0,0,0,0,0,0,0.5838384331781576,0.20828820352939845,0.20787336329244396,0.2915606558723255,0.2922777773058321,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2014,seqMethod,QC
CP000377,Ruegeria_sp._TM1040,3200938,3030,0,0.0,0,0,0,0,0,0,0.6041291646386153,0.19786981191138348,0.19800102345000123,0.30198929188881507,0.3021398727498002,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2014,seqMethod,QC
CP000383,Cytophaga_hutchinsonii_ATCC_33406,4433218,3785,0,0.0,0,0,0,0,0,0,0.3884645420098899,0.30659872805713595,0.3049367299329742,0.19411181674350325,0.19435272526638664,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2014,seqMethod,QC
CP000386,Rubrobacter_xylanophilus_DSM_9941,3225748,3140,0,0.0,0,0,0,0,0,0,0.7047658403570273,0.14777626770597083,0.1474578919370019,0.3534116738195296,0.3513541665374977,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2014,seqMethod,QC
CP000387,Streptococcus_sanguinis_SK36,2388435,2270,0,0.0,0,0,0,0,0,0,0.43400218134468804,0.28300330551176817,0.2829945131435438,0.21713297619570973,0.2168692051489783,_Virginia_Commonwealth_University_Philips_Institute_Richmond_VA_23298_USA_,2007,1,2014,seqMethod,QC
CP000388,Pseudoalteromonas_atlantica_T6c,5187005,4281,0,0.0,0,0,0,0,0,0,0.4461609348747495,0.2767049578706787,0.27713410725457177,0.22338652073788245,0.22277441413686705,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2014,seqMethod,QC
CP000390,Chelativorans_sp._BNC1,4412446,4064,0,0.0,0,0,0,0,0,0,0.6106678699297396,0.19429246272928893,0.19503966734097142,0.30616850608483365,0.304499363844906,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2016,seqMethod,QC
CP000393,Trichodesmium_erythraeum_IMS101,7750108,4451,0,0.0,0,0,0,0,0,0,0.34143356453871354,0.32920302529977646,0.32936341016151,0.17038201274098375,0.1710515517977298,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2014,seqMethod,QC
CP000411,Oenococcus_oeni_PSU-1,1780517,1691,0,0.0,0,0,0,0,0,0,0.3788888283571569,0.31149491973398735,0.30961625190885567,0.1885115390642156,0.19037728929294132,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2014,seqMethod,QC
CP000414,Leuconostoc_mesenteroides_subsp._mesenteroides_ATCC_8293,2038396,1970,0,0.0,0,0,0,0,0,0,0.37710336951210655,0.31103426419596586,0.3118623662919276,0.18665656722246315,0.19044680228964342,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2014,seqMethod,QC
CP000422,Pediococcus_pentosaceus_ATCC_25745,1832387,1755,0,0.0,0,0,0,0,0,0,0.37357828886583455,0.3129382603129143,0.3134834508212512,0.18671874445736628,0.1868595444084683,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2014,seqMethod,QC
CP000448,Syntrophomonas_wolfei_subsp._wolfei_str._Goettingen_G311,2936195,2504,0,0.0,0,0,0,0,0,0,0.4486592341448712,0.2758941419081498,0.275446623946979,0.2261086201699819,0.22255061397488926,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2014,seqMethod,QC
CP000449,Maricaulis_maris_MCS10,3368780,3063,0,0.0,0,0,0,0,0,0,0.6272763433646602,0.18662364416791835,0.18610001246742144,0.3136921971752385,0.3135841461894217,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B100_Walnut_Creek_CA_94598-1698_USA_,2006,1,2014,seqMethod,QC
